age,female,income,wealth
59,0,630672,852436
59,1,0,188593
59,0,319763,416611
58,1,188282,57571
57,0,575381,1210454
57,0,127314,-442172
55,0,52450,-120011
55,1,279550,1109831
54,0,237884,-24973
54,1,193733,12405
54,0,218733,276044
54,0,292584,308828
53,0,287406,117806
53,0,438200,3549167
52,1,262916,539195
49,1,4876,131616
49,1,0,196823
49,0,241933,-1856346
47,0,347105,1263971
46,1,0,300000
45,0,196023,-1777427
43,0,220396,-274941
40,1,121927,0
39,1,199116,17152
39,0,345639,168384
38,0,191203,166546
35,1,239730,318567
34,0,166268,-230572
33,1,236813,-889527
32,0,359545,-402017
31,0,635462,110949
31,0,194510,423680
30,1,35550,222329
27,0,265204,-25406
27,1,18465,-16327
25,0,21500,-204077
24,1,0,-47
24,0,46695,-97436
21,0,198594,29009
19,0,82757,-517941
18,0,38691,84
18,0,37261,-23
17,1,16303,11609
16,0,0,0
15,1,10575,0
14,0,11486,0
14,1,0,0
9,1,0,0
8,0,0,0
7,1,0,0
6,0,0,0
6,0,0,0
6,1,0,0
5,1,0,0
4,1,0,0
3,0,0,0
2,1,0,0
79,1,0,275527
76,1,0,8065
72,0,0,858890
70,0,0,424249
64,0,272214,454974
62,0,0,286279
62,1,144917,75409
59,1,8509,-51334
58,1,168034,142202
57,1,271423,839566
57,0,331784,314158
56,0,418888,276047
56,1,39535,212323
54,0,359362,-197775
54,1,51708,-19217
53,1,289614,53297
52,0,11319,88951
52,0,3693956,4683911
52,0,767538,2190953
51,0,320406,336117
51,0,378399,-740929
51,1,110849,470110
49,1,607626,1266882
49,1,155613,16309
49,0,281195,877255
48,0,145029,55004
44,1,170577,66767
41,0,318858,199399
39,0,668225,234441
37,1,146355,1189
36,0,324348,180115
35,1,22817,66007
34,0,243994,-348419
34,0,308349,-398266
34,0,252872,2065680
33,1,293497,34044
32,0,414696,-1016622
30,1,134190,18747
29,1,124622,-166705
27,1,17870,-205798
23,1,63182,-104952
23,1,32934,-202231
21,0,0,-22509
19,0,149910,367073
18,0,77654,40724
18,0,0,85212
18,0,90773,203
18,0,302280,-116619
18,1,0,364
18,0,25739,18294
16,0,0,0
14,0,0,0
14,0,1298,0
14,1,0,0
13,1,0,0
13,1,0,0
11,0,0,0
11,0,0,0
11,0,0,0
11,1,0,0
10,0,0,0
9,0,0,0
9,0,0,0
9,1,0,0
9,0,0,0
6,1,0,0
5,1,0,0
4,0,0,0
4,0,0,0
3,1,0,0
3,0,0,0
3,1,0,0
3,0,0,0
3,0,0,0
2,0,0,0
1,1,0,0
1,1,0,0
0,0,0,0
0,0,0,0
79,1,0,290699
74,0,0,317789
73,0,0,267824
71,1,0,330139
69,1,0,65925
68,1,0,579707
67,1,113992,383681
67,0,0,810476
66,1,13834,619813
62,0,0,159097
60,1,0,85080
59,0,227695,361072
59,1,237810,235784
58,0,249459,212642
57,1,200882,171396
55,0,265256,1894084
55,1,358900,815518
54,0,236207,-39688
54,0,722223,-898938
54,0,298224,20275
52,1,69553,-216056
52,0,245410,-714672
48,1,216484,-22445
47,0,546830,-677625
45,1,270348,-333584
44,0,137227,-126825
42,0,292206,-52685
41,0,305691,-484504
41,0,14314,1763
39,1,62723,5386
37,0,493940,647579
34,1,63770,27463
34,1,143444,174862
33,0,154810,90018
32,0,175052,297
29,1,22541,35282
28,0,371901,-465868
27,1,65834,182067
27,1,178096,-5220
26,0,111596,-344023
26,1,138300,31904
23,0,48997,50470
22,0,59808,-80045
19,0,153507,19644
18,0,45391,13272
17,0,8032,-1
17,1,0,77
16,0,8215,0
16,0,0,0
16,0,50803,0
14,0,3691,0
13,0,0,0
11,0,0,0
11,1,0,0
11,0,0,0
10,0,0,0
10,0,0,0
8,1,0,0
8,0,0,0
5,0,0,0
4,1,0,0
2,0,0,0
0,1,0,0
81,1,0,0
80,0,0,1181
76,0,5000,1525500
75,1,0,563293
71,1,0,196032
70,1,0,99521
67,1,0,662927
66,0,0,-493252
61,1,0,-14657
61,0,323536,8059
60,0,250477,337473
54,1,192427,-41230
53,0,303981,-476590
53,0,369763,-207365
52,0,127229,-299565
51,1,146915,477
50,1,65168,-365811
49,0,404024,3464603
49,0,123677,-14480
48,0,2023164,1451730
48,1,221158,534986
48,0,207083,10264
47,1,304298,83951
47,1,204299,7362
46,0,238716,107784
45,1,243449,-21718
45,1,273111,-109283
45,0,337966,-229524
45,1,277015,-61779
43,0,327447,-1001293
43,1,237359,-7949
42,1,76017,50558
41,1,266688,32237
40,1,241237,58649
39,0,392377,-343135
36,1,155654,-97328
36,1,363543,209624
34,1,297342,-318187
33,1,288192,-929639
33,1,317300,-115415
33,1,297612,-192450
32,1,256960,-1156997
32,0,258926,-65196
31,1,19922,-112591
31,1,7013,2796
30,1,140526,8273
30,0,271448,-421638
28,0,320711,155581
26,0,341760,-457696
25,1,10848,-198850
22,0,22115,158987
20,0,119969,53985
20,0,124949,167839
20,0,166965,12204
19,0,13666,-491
18,1,44600,-3694
17,1,0,0
16,1,21074,0
15,0,18559,0
13,0,0,0
13,0,3220,0
12,1,0,0
12,1,0,0
11,0,0,0
10,0,0,0
9,0,0,0
7,1,0,0
7,1,0,0
7,0,0,0
6,0,0,0
6,1,0,0
5,0,0,0
5,0,0,0
5,0,0,0
3,0,0,0
2,0,0,0
2,1,0,0
2,0,0,0
2,1,0,0
1,0,0,0
0,1,0,0
84,0,0,247920
79,1,0,1047
78,0,0,220623
78,1,0,258544
76,1,0,14072
73,1,0,104670
70,1,0,595847
68,0,223197,-612801
68,0,0,225416
66,0,110281,492884
65,0,102884,449426
64,0,0,140529
64,0,115650,-89399
62,1,130033,474265
62,1,210457,1165771
58,1,0,127012
58,0,388779,-495236
57,1,218617,24997
56,0,224439,560201
56,0,584168,-163900
55,1,0,314
54,1,-32620,-139238
54,0,269769,348767
54,1,146328,159116
53,0,164657,416407
52,0,818890,1997734
51,1,254985,310981
50,1,140491,14729
50,1,203250,-6814
48,0,282664,301584
42,1,141634,17424
41,0,319834,468315
41,1,134834,-185394
40,1,135380,71192
40,1,54758,-274601
39,1,569642,-891793
38,1,0,946
37,0,242572,-547606
37,0,293233,13887
37,0,327015,-49761
36,0,217514,-395021
34,1,0,244
34,0,193838,-39243
33,0,259389,-1181790
33,1,198054,72232
33,0,244580,14912
32,0,422407,252413
31,0,73032,77709
30,0,204215,10429
30,0,903801,-993222
30,0,149787,244168
29,1,95737,-190001
28,0,191733,-1897
25,0,0,4585
24,1,20585,-99342
22,0,172389,-93125
21,1,124636,26224
17,0,118317,23619
17,1,0,1502
15,1,0,0
15,0,0,0
14,0,2967,0
13,1,0,0
13,1,0,0
13,0,0,0
10,0,0,0
10,1,0,0
10,0,0,0
10,0,0,0
10,0,0,0
8,0,0,0
7,1,0,0
5,0,0,0
5,1,0,0
3,1,0,0
2,1,0,0
0,0,0,0
0,1,0,0
73,0,51350,-221435
68,0,0,126902
68,1,0,2647920
67,1,0,1323775
63,1,0,45066
57,0,349754,436731
54,1,1377,56921
54,1,262279,954877
52,1,224682,-993324
52,0,335404,560595
52,0,277375,-332821
50,0,117470,4481167
50,0,234135,-400500
50,0,507390,251006
49,0,989000,788047
49,0,367706,-439976
47,1,96501,312689
45,1,77553,4239
45,1,214265,99183
44,0,1482664,-4402010
43,1,565209,137001
43,1,217350,-104088
42,1,-13427,86000
42,1,95872,855
39,1,318866,209900
37,1,0,-34276
36,0,457546,51502
35,0,374776,-60696
34,1,312658,215315
33,0,505457,-1369489
29,1,261479,167197
29,0,228935,-31791
29,1,186003,80379
28,1,228531,-337328
27,1,277121,-1006001
24,0,61456,-141927
22,0,186623,-101986
20,1,0,18733
19,1,24006,47966
18,1,31516,151990
18,0,10332,6227
17,0,28817,10826
17,1,6080,10494
16,0,16642,0
16,1,0,0
16,0,21480,0
12,0,0,0
10,1,0,0
9,1,0,0
7,0,0,0
5,0,0,0
4,1,0,0
4,0,0,0
0,0,0,0
0,1,0,0
82,1,0,704171
71,0,0,448074
69,1,0,30670
67,1,28150,42529
66,0,20051,39146
65,0,234295,-49478
63,1,221424,9122
63,1,228803,1606895
61,1,174782,136389
61,0,275512,405149
56,0,0,-98869
54,0,289212,148460
54,1,100505,104236
54,1,413251,7788
50,0,148474,-260389
49,0,-279110,4014697
49,0,219135,-528461
49,1,0,-1923915
49,1,222148,-80928
48,1,282062,-122376
47,0,463766,141368
47,1,208676,-590084
47,1,328725,589691
47,0,1560866,686445
46,1,253160,475658
45,1,207054,104678
44,1,245329,31402
42,1,158326,69099
41,1,207526,37203
40,1,231722,142224
40,0,301764,-596210
40,1,201866,320034
39,1,0,-139077
37,0,299339,-488899
37,0,181975,244764
35,1,209364,-16774
34,0,281873,-277079
33,0,281040,69526
33,0,297417,-139846
31,1,232348,-125146
29,0,4400,828205
26,0,36575,-292413
26,1,0,-749337
25,1,39990,-253016
24,1,196467,197633
21,0,31293,88071
21,1,66154,46535
20,1,72130,31590
19,1,0,46009
19,1,77536,321
18,0,16021,1184
17,1,72965,719
16,1,4225,0
15,1,8502,0
15,0,0,0
14,0,0,0
14,1,0,0
12,0,0,0
12,0,0,0
12,0,0,0
11,0,0,0
10,1,0,0
8,1,0,0
8,0,0,0
7,1,0,0
4,0,0,0
4,0,0,0
3,0,0,0
1,1,0,0
0,1,0,0
0,1,0,0
85,1,0,104952
81,1,0,304147
71,1,0,266394
70,1,0,153169
66,0,309168,1120240
65,0,223170,-72677
65,0,493518,2067481
64,1,89756,467479
60,0,193956,5784925
57,0,263782,-214917
56,1,265684,375050
55,0,194551,-234867
54,1,0,162159
54,1,198551,517031
54,1,68394,31016
53,0,515686,-1799401
53,0,216542,-140282
53,0,490484,523332
50,0,304975,35957
50,1,334674,140987
48,0,201819,-826609
48,1,236033,30168
48,0,196036,-211635
47,1,210957,73570
46,0,156640,-25747
45,0,0,149
45,0,305755,-657850
44,1,0,3390
43,1,436133,674026
43,0,301258,-468967
42,0,265350,80248
40,1,320343,2277
40,0,176778,13591
40,1,259643,532512
38,0,365992,-821003
36,0,419202,-57909
36,1,218120,-219886
32,0,345763,-603397
32,1,198803,-479624
30,0,402352,-551657
30,1,244302,132777
29,0,240959,-520698
28,0,231340,-253185
27,1,381423,-207874
26,1,139971,24674
25,0,154731,80476
23,0,191675,-69316
21,0,265404,79619
21,1,149328,59988
20,0,183580,22636
19,0,38844,-46747
19,0,104501,-88262
18,1,60273,27998
17,0,8975,1759
17,0,2240,33001
17,1,2718,6753
16,1,23554,0
14,1,0,0
13,0,0,0
10,0,0,0
9,0,0,0
9,0,0,0
8,0,0,0
7,0,0,0
7,1,0,0
6,1,0,0
5,1,0,55
5,1,0,0
5,1,0,0
4,0,0,0
2,0,0,0
1,1,0,0
0,0,0,0
89,1,0,138061
75,0,2000,221343
71,1,0,168263
70,1,0,75645
68,1,0,118000
68,0,3164,460339
66,1,330659,200875
64,0,0,318306
63,1,25176,47508
63,1,0,0
58,1,227220,-109213
58,1,301328,289817
57,0,547042,422561
57,0,219318,447786
56,1,223896,605335
55,0,276382,791967
55,0,312640,161223
54,1,1698,245347
52,1,285090,447400
51,0,615722,29377655
50,1,167143,237188
48,0,263032,-16598
48,1,254325,15685
48,0,309090,-361321
47,1,148846,58503
47,1,206716,39900
46,0,542014,282245
45,0,293599,-998607
45,1,147423,82217
44,1,235913,473990
44,0,132647,-584108
43,0,0,86613
41,0,248244,-7034
41,0,295557,-302242
39,0,257057,-97492
35,1,168149,582795
34,0,299516,-254164
32,1,14356,139748
32,1,64399,150367
31,0,171825,327467
27,0,301612,-20609
26,0,153403,-169142
26,0,55100,-641330
23,0,60698,-44806
22,1,209560,-78589
21,0,4084,82423
20,0,171665,-86522
18,0,83081,0
16,0,24291,0
16,1,0,0
15,1,0,0
15,1,3017,0
13,0,0,0
12,0,0,0
12,1,0,0
11,0,0,0
11,0,0,0
10,1,0,0
10,1,0,0
10,1,0,0
8,0,0,0
8,1,0,0
7,0,0,0
5,1,0,0
4,0,0,0
3,0,0,0
2,0,0,0
1,1,0,0
0,1,0,0
80,1,0,1411828
71,1,0,7602
69,0,382883,-881646
69,1,0,-68762
67,1,210107,777761
67,0,0,266535
66,0,243277,874259
65,0,108807,265744
65,0,405567,877750
59,1,62597,90560
56,0,457356,32859
56,1,192584,-3326
55,1,113596,200694
55,1,295356,-17869
54,0,741053,-23162
49,0,623965,1585512
49,1,9133,65676
49,0,229561,8715
48,0,413805,144492
48,0,112161,-78631
46,0,251925,12053
46,1,187669,-99183
45,1,70261,-203985
45,1,224952,450899
43,1,0,113263
43,1,206130,244647
42,1,250638,49526
42,1,204562,-38244
41,0,313771,313934
41,1,339510,15515
37,0,174343,-761238
36,0,185684,-228728
36,1,224661,-18015
35,1,234337,-49968
35,1,2482,9180
33,1,85085,-16074
33,0,378771,-950920
33,1,256559,-440610
33,1,0,99127
31,1,364166,129339
31,1,0,75184
31,0,356870,-47184
30,0,240380,-363986
28,1,28589,12299
28,1,149138,-285637
27,1,77938,-348132
26,1,174385,50829
25,1,23123,-182324
24,0,196384,4255
23,1,139575,45185
22,0,205539,-84883
22,1,41153,-65670
21,0,0,59
20,1,70693,70630
20,1,52564,64054
19,1,71056,-14144
18,0,15183,669
17,1,0,1321
17,1,5525,14100
14,0,0,0
13,0,0,0
13,1,0,0
12,0,0,0
10,1,0,0
9,0,0,0
8,0,0,0
8,0,0,0
8,1,0,0
4,0,0,0
1,1,0,0
67,0,4514,880547
64,1,88471,36809
62,1,266327,107018
62,1,-6767,876784
62,0,72201,-1276936
60,0,383848,1058841
60,1,0,43862
58,0,292237,-340317
58,0,178692,-115472
57,1,197548,73482
56,0,365481,558595
55,0,766571,17302
52,1,0,-115553
52,0,396243,395119
51,1,255566,1412778
50,0,356031,0
50,0,201810,413104
48,1,10719,3883
48,0,551642,-203575
48,0,422913,-624529
47,0,204838,181523
46,0,346286,-92701
46,1,107857,168
45,0,163850,437061
44,0,277965,-544499
44,0,307686,1075552
43,0,378028,13840
42,1,204343,-488445
40,0,241891,-62522
38,0,207053,415592
36,1,302300,-1777356
36,1,332358,-176478
36,0,560313,232752
31,1,0,0
28,1,42108,223334
26,1,51732,-209462
25,1,183540,-97252
24,1,238600,191030
23,0,122222,-26722
22,0,13323,-68161
22,0,252242,-56068
18,1,42502,28296
17,1,0,5878
16,0,34758,0
16,0,18986,0
16,1,0,0
15,0,10961,0
14,1,0,0
10,0,0,0
10,1,0,0
9,1,0,0
8,0,0,0
8,1,0,0
7,0,0,0
4,0,0,0
2,0,0,0
2,0,0,0
1,0,0,0
90,0,0,282322
84,0,0,95149
83,0,0,284313
80,0,21471,1522246
78,0,0,142417
77,0,0,124282
77,1,0,12796
73,1,0,6398
71,1,0,109056
69,1,0,241689
69,0,0,16399
67,0,0,388111
65,1,73364,203940
59,1,12735,55130
58,0,162510,560593
57,0,368486,613601
57,0,381360,-271090
57,1,56212,47926
56,0,4753,-2255020
56,1,21747,16008
56,0,345143,-528304
55,1,1851,15374
54,1,225560,-197765
53,0,403237,6701
51,0,0,-14819
50,1,289802,-343047
49,0,17537,60480
49,0,401285,-124210
49,1,322712,-7986
48,1,60097,476573
45,0,253964,-1584116
45,1,544265,293597
42,1,104233,-202578
40,0,40000,-105793
38,1,208667,138129
38,1,990724,-1383664
34,1,118210,21851
32,0,243793,651905
32,1,228498,176603
32,1,236029,-338132
28,1,261784,140494
28,1,192124,-148397
27,0,23309,308571
26,1,216794,-223939
24,0,208897,82508
24,0,62642,-87205
23,0,221521,793346
22,1,219971,-199648
19,1,22816,-2739
19,0,10030,81
17,0,2314,10644
17,1,13320,22350
16,0,0,0
16,1,24198,0
13,0,0,0
12,1,0,0
12,0,0,0
10,1,0,0
9,0,0,0
7,0,0,0
7,1,0,0
7,0,0,0
7,1,0,0
5,0,0,0
3,0,0,0
2,1,0,0
2,1,0,0
82,1,0,18960
81,1,0,280227
80,1,0,1762
75,0,0,144068
73,1,0,830441
72,1,0,0
72,0,0,535156
71,0,78016,768087
68,0,0,-16933
66,1,18121,7222
63,0,178000,306787
62,1,0,1
61,0,0,5036100
59,1,0,0
56,1,127317,4550
56,0,265454,373075
54,0,278354,185193
54,0,577457,724807
54,0,440450,817825
53,1,240017,556446
53,1,3529,303710
53,0,212986,706256
52,1,240033,735839
51,0,228403,-479969
50,1,195011,139501
50,0,417976,-95466
49,1,241747,2487
49,0,277185,155557
47,1,232949,-361551
46,1,26514,-100425
46,0,325951,67550
44,0,247435,33625
42,0,327110,-720942
42,0,265845,-109965
39,0,312644,-517799
38,0,356288,123519
36,1,198826,12418
36,0,278796,229646
36,0,266418,-440584
36,0,2945815,-881009
35,1,118053,42616
35,0,648691,-1350764
34,1,191659,-261898
31,0,316131,-544200
30,0,271132,-172212
28,0,0,69249
28,0,267323,-690275
25,0,245210,-98989
23,0,52505,-121122
22,1,63826,13408
21,0,23074,76706
21,0,174292,-1122
20,0,144062,-152198
19,1,0,5014
19,0,41070,39197
18,1,31178,-21192
18,1,64456,610
17,0,0,32992
17,0,36936,2815
15,1,0,0
13,0,0,0
12,1,0,0
10,0,0,0
10,1,0,0
9,1,0,0
9,1,0,0
9,1,0,0
8,0,0,0
7,1,0,0
7,0,0,0
4,0,0,0
3,1,0,0
2,0,0,0
2,0,0,0
0,1,0,0
69,1,0,24901
67,0,12488,-768181
65,1,0,0
64,1,9757,7343
62,0,0,241957
58,1,278974,443526
58,1,112010,298596
57,0,340441,227308
57,0,464123,389427
56,0,129481,303076
56,1,234215,-160077
53,0,312131,205209
53,1,0,0
52,1,0,104620
52,0,566670,86602
49,0,257836,-743275
49,0,334697,-8941
47,0,245398,-504392
46,1,0,-176570
46,1,279978,140715
45,0,386128,-107162
45,1,282561,-297608
44,0,261163,71932
43,0,269999,182423
43,0,292462,185709
43,1,252948,176958
42,0,414644,847980
41,0,623579,-1191085
40,0,44859,-87575
39,0,343889,-186420
38,0,359576,522760
37,1,333689,353055
35,0,900846,-3352429
35,1,321311,367785
34,1,80815,51999
32,1,0,0
32,0,428930,196927
31,0,416849,220795
30,0,10502,-131335
30,1,119007,-208441
30,0,0,38156
29,1,165360,-503729
28,0,79120,-129640
28,1,113632,-5312
25,0,260662,-203753
23,0,30658,-204186
21,1,96244,-50558
21,1,53931,1478
21,1,45735,51065
20,0,49036,4925
19,0,0,1472498
19,1,97025,39357
19,0,-71078,122388
19,0,27808,823
18,1,61138,1799
18,0,28524,4969
17,1,33990,134
17,1,70530,105337
17,0,79712,62646
16,1,1265,0
16,0,12438,0
16,0,1400,0
16,0,26375,0
15,1,5747,0
10,0,0,0
10,0,0,0
10,0,0,0
8,1,0,0
7,1,0,0
6,0,0,0
5,0,0,0
5,1,0,0
4,0,0,0
3,1,0,0
2,0,0,0
2,0,0,0
1,1,0,0
0,0,0,0
77,0,0,130612
77,1,0,29856
74,0,0,52727
73,1,0,537849
71,1,0,346348
71,1,16167,100521
69,1,0,92107
68,0,0,199383
67,0,4600,722144
65,0,1908,-335
65,0,94304,1241965
65,1,0,41229
61,0,0,209108
61,1,254218,655232
60,0,218109,440871
59,0,0,141291
57,1,78839,136067
57,0,382615,158936
54,1,224167,178340
54,1,284330,301744
51,1,266737,-408755
51,0,113436,-96526
50,1,10255,36370
50,0,416185,96154
48,1,131878,-395669
48,0,934795,189844
46,1,123410,-7186
46,0,388410,-743983
44,0,247594,-341884
43,0,1204123,-1628219
42,1,191388,312139
42,1,212638,-42370
40,1,282917,39130
38,0,434192,304253
37,1,230820,29486
36,1,139910,256324
32,0,307725,-899032
31,0,301253,-382976
29,0,111952,-7282
29,1,152041,-434063
26,0,228454,-159953
26,1,229201,-368554
25,1,159482,-151122
25,0,314358,-291122
24,1,90230,214479
20,1,5516,134812
20,1,125200,92990
19,0,15146,84384
19,1,0,37
19,1,81285,25326
18,0,143700,17582
18,1,92290,5180
17,0,43475,52517
15,0,12000,0
15,1,0,0
13,0,0,0
12,1,0,0
12,1,0,0
12,1,0,0
11,1,0,0
11,0,0,0
7,1,0,0
7,1,0,0
7,1,0,0
6,0,0,0
5,1,0,0
4,1,0,0
3,1,0,0
1,0,0,0
76,1,0,0
74,0,37713,251252
72,0,0,223397
72,0,0,602342
71,0,0,946902
68,1,0,456062
68,1,33735,205974
67,0,43351,378580
67,0,0,-43268
67,0,38905,446672
65,0,204984,240086
59,0,1244,5965
56,0,13846,68009
54,1,0,102455
54,1,122037,374109
53,1,206988,122195
53,1,15170,396458
52,0,789869,1240908
52,0,169690,937420
52,1,126238,-206524
52,1,0,0
52,0,9866,91750
52,0,90721,1265277
50,0,424436,-436093
49,0,359868,-272349
48,0,253875,159962
48,1,0,42
47,1,7400,143548
47,1,163338,49091
47,0,284143,54009
47,0,254041,109898
47,1,57621,18000
46,1,342276,270227
44,0,375980,-900496
44,1,256895,-120295
44,0,547142,576651
43,0,321793,108551
43,0,383124,50682
42,0,353346,561247
42,1,184436,343306
41,0,226636,170681
41,0,274116,-429703
40,0,229957,-1027235
39,1,67958,93318
39,0,0,59915
38,1,76662,131179
38,1,41997,-203427
38,1,79775,-69465
35,1,289947,85
35,0,0,177719
34,1,116526,-875709
33,1,264400,87293
32,0,347012,-1139473
30,1,256120,-717100
29,1,0,-286408
29,0,255689,-608482
28,1,0,7746
24,0,7352,106131
24,0,224464,42169
22,1,45089,-159235
21,0,121096,29752
20,0,186850,-95710
19,1,0,24676
19,0,12800,46438
19,1,25138,49
19,1,0,263
18,0,56168,5702
18,1,55325,28874
18,0,171225,-49987
17,0,5498,-124
17,1,15697,1438
15,1,0,0
15,0,0,0
14,0,0,0
14,1,0,0
14,1,0,0
12,1,0,0
10,0,0,0
10,0,0,0
9,1,0,0
7,1,0,0
7,0,0,0
4,1,0,0
3,0,0,0
3,1,0,0
1,0,0,0
91,1,0,283578
81,1,0,234061
76,1,0,48747
75,1,0,511207
70,0,0,584807
68,0,0,472624
67,1,0,385755
64,0,271210,246091
64,1,0,-92379
63,0,236091,597399
62,1,0,3133980
60,0,489386,1822179
59,0,0,514121
58,0,134862,911094
57,1,0,58
57,1,238598,29083
54,1,2854,56684
54,0,-14768,-206092
51,1,162989,672475
50,1,2187,-48
50,0,124248,83465
50,0,224324,274554
49,0,394066,1869124
48,0,385969,158940
48,0,364016,1700443
45,0,934360,19942
45,1,344641,70773
41,1,193124,58490
40,1,173057,163000
40,0,340727,-865268
39,1,190992,757
37,1,0,-15810
35,0,188284,-130874
34,1,251041,-1320
33,1,121265,152371
32,0,446260,-844706
31,1,207728,-167109
30,1,94604,173585
30,0,198213,-418491
30,0,268891,-165341
29,1,232206,39436
27,0,206031,-117077
26,1,0,-151792
22,0,253406,-1816
22,0,124788,55445
21,1,129304,10432
19,0,143496,-20973
19,0,10022,20433
19,1,19813,24595
19,1,28715,3607
17,1,19981,66584
16,1,0,0
14,1,0,0
14,0,0,0
13,0,0,0
13,1,0,0
12,1,0,0
12,0,0,0
11,0,0,0
10,1,0,0
9,0,0,0
8,1,0,0
7,0,0,0
7,1,0,0
4,1,0,0
4,1,0,0
1,0,0,0
0,1,0,0
0,1,0,0
82,1,0,20124
81,1,0,985389
76,0,0,153328
75,1,152109,147150
62,0,297103,-82351
61,1,19599,17805
61,0,0,312087
58,1,78300,566915
57,1,147750,142136
57,1,26054,117008
56,1,0,63364
56,0,398388,-486981
56,0,209302,332611
53,0,2846,-190919
52,1,176646,101598
51,1,279954,56407
49,1,476649,2513467
46,1,165368,105003
46,1,185480,1426687
45,1,0,8905
45,1,320730,-199088
45,0,459002,-207571
45,1,495671,583667
44,1,164469,169483
40,0,302500,-142631
40,1,137600,26447
38,0,201050,50113
34,0,194203,169854
31,0,421255,-238235
31,1,149476,-227061
31,0,80787,458946
31,1,51822,-4039
30,0,245225,-542546
28,1,70612,-212023
28,0,392422,-20800
27,0,286427,-520984
27,1,129581,8853
24,1,21294,-90214
23,0,292185,-95610
22,0,233534,33052
21,1,33949,-38781
16,1,1090,0
16,1,1635,0
16,0,12634,0
14,0,0,311768
13,0,3632,0
12,1,0,0
10,0,0,0
10,0,0,0
10,1,0,0
10,0,0,0
9,0,0,0
8,1,0,0
8,1,0,0
8,0,0,0
7,0,0,0
7,1,0,0
5,1,0,0
5,0,0,0
5,1,0,0
4,1,0,0
3,1,0,0
0,0,0,0
0,1,0,0
78,0,0,143995
75,1,0,-7407
74,1,0,271969
74,1,0,210910
73,1,0,154155
70,0,0,454556
70,1,0,-36095
70,0,4064,670437
66,1,115600,317586
65,0,192551,481319
63,0,235670,114042
59,1,176806,127484
59,1,0,129551
59,0,461988,-927668
57,1,264930,174510
56,1,127366,-204416
54,1,276834,479356
54,0,94897,57228
53,1,111772,480052
52,1,78814,-217041
51,0,681834,538416
49,1,246692,23882
48,0,340696,-445772
48,1,668742,-1002270
47,0,434297,-153944
47,0,397545,-237611
46,1,274569,6516
46,0,224703,-455536
45,1,837548,336278
44,1,242221,-597251
43,0,85613,944126
43,1,85530,759
42,0,389373,1997851
41,0,274219,119075
41,1,184342,74561
39,0,355087,-331255
39,1,235476,-632734
38,1,0,-30062
38,0,290350,127132
38,0,204004,-290481
37,1,153256,5272
35,1,2750,63849
35,0,660238,1330317
34,1,80826,-64381
34,1,236030,121439
32,1,266361,-396
32,0,335665,-559325
31,0,157188,10647
29,1,1730,291527
28,1,233968,-130652
27,1,228362,-148063
25,1,185160,-148607
25,1,187266,68989
20,1,32567,147565
19,1,157529,555
19,1,55324,13427
18,0,39824,130842
17,0,4121,1167
17,1,46453,134
17,1,17820,10338
16,1,8598,0
16,1,22516,0
14,1,0,0
13,1,0,0
13,0,0,0
12,0,0,0
11,0,0,0
11,1,0,0
8,0,0,0
8,0,0,0
8,1,0,0
7,1,0,0
6,0,0,0
6,1,0,0
5,1,0,0
4,0,0,0
3,1,0,0
2,0,0,0
1,0,0,0
1,1,0,0
0,0,0,0
0,0,0,0
0,1,0,0
0,0,0,0
87,0,0,321652
83,0,0,709806
79,0,0,11093
75,0,0,557535
68,0,304706,-94801
67,1,0,264250
64,1,0,0
62,1,0,36901
62,1,290190,96726
59,0,317206,96142
57,0,214096,-437541
57,1,263248,622041
57,1,0,-458
56,1,237812,-360878
56,0,315399,-154615
55,0,270556,492534
54,0,532120,640232
52,0,455958,-336873
52,1,121213,1616
52,0,0,54524
52,0,274877,626959
52,0,469786,41204
52,0,10747,518403
51,1,30816,1531650
50,1,99668,164117
50,0,137525,-200928
50,0,434333,1522844
49,0,440390,-1111323
49,1,191694,492705
48,0,291810,-196005
47,1,194820,-208232
47,1,280052,59117
45,1,364413,95000
43,1,331026,-111398
43,1,320017,13570
42,1,114671,70624
42,0,238278,497914
40,0,408972,63801
39,0,299430,-854392
38,1,234400,-61489
38,0,13500,-1023880
36,1,327191,-324242
36,1,1629,255741
36,1,0,993697
32,1,348192,-102748
30,0,224226,-56587
29,1,138426,-23793
28,0,168301,-342752
28,0,250772,-73137
27,1,82924,53381
26,0,302200,-631521
23,1,152667,206469
22,0,84648,-106547
20,1,32517,-86741
19,1,9109,20474
18,0,23857,180011
17,0,0,16007
17,1,673,80106
16,1,10580,0
16,1,5406,0
12,0,0,0
9,1,0,0
8,1,0,0
7,1,0,0
4,1,0,0
1,0,0,0
0,0,0,0
0,0,0,0
84,0,0,573972
80,1,0,138727
78,1,0,613886
77,0,0,221784
75,0,0,497558
73,0,6800,74868
71,1,0,8421
67,1,254706,718028
65,0,0,183324
65,0,0,197200
64,0,0,-138668
63,1,0,5096283
61,0,326024,489939
61,1,193788,149645
60,1,216847,1183
55,1,163949,30816
54,0,436412,-273944
53,0,685204,600344
53,1,11674,132572
52,0,289116,264471
52,1,0,-206926
50,0,303692,-45501
49,0,778254,302547
48,1,0,0
47,1,191277,481853
46,1,144142,7852
45,1,259205,49760
44,1,115291,-30386
44,0,328151,75233
41,1,250492,-978814
41,1,37713,-32087
